|absinthium
LS|absinthium|absinthĭum|i|n.|||absinthium|0
GG|absinthium|absinthĭum|ĭi|n.||absinthe|absinthium|
GJ|absinthium|absinthĭum|ĭi, n.|absinthe (plante amère).
Ge|absinthium|absinthium|ī, n.|Wermut - Wermutwein - etwas Bitteres, aber Heilsames
FG|absinthium|absinthium ii neutre, absinthe.
Lw|
YO|
PO|
WW||||
|absoros
LS|
GG|Absoros|Absoros||f.||île de l'Adriatique [Ossero]|Absoros|
GJ|Absoros|Absoros|f.|île de l'Adriatique [Ossero].
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absyrtis
LS|Absyrtis|Absyrtis|||||Absyrtis|v. 2 Absyrtus.
GG|Absyrtis|Absyrtis|idis|f.||île de l'Adriatique|Absyrtis|
GJ|Absyrtis|Absyrtis|ĭdis, f.|Absyrte (île de l'Adriatique).
Ge|absyrtis|absyrtis|idis|
FG|
Lw|
YO|
PO|
WW||||
|adcanto
LS|
GG|adcanto|adcanto|āre||intr.|int., chanter auprès de [dat.]|accanto|adcanto
GJ|adcanto|adcanto|āre|chanter (auprès de qqn, alicui).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adclaro
LS|adclaro|adclāro|āvi, ātum, 1||v. a.|to make clear, evident, to show, make known;|acclaro|(
GG|adclaro|adclāro|āvi, āre||tr.|et clarus), tr., rendre clair, faire voir clairement|acclaro|adcl-
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW|||adclaro, adclaravi|adclaro, adclaratum
|adcognosco
LS|
GG|adcognosco|adcognosco|ōvi, ĭtum, ĕre||tr.|tr., reconnaître|accognosco|adcogn-
GJ|adcognosco|adcognosco|ĕre, ōvi, ĭtum|- tr. - reconnaître.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adcongero
LS|adcongero|adcongĕro|essi, estum, 3||v. a.|to bear, bring to|accongero|(
GG|
GJ|adcongero|adcongĕro|ĕre, congessi|- tr. - entasser.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adcredo
LS|adcredo|adcrēdo|dĭdi, dĭtum, 3||v. a.|to yield one's belief to, to believe unconditionally|accredo|(
GG|adcredo|adcrēdo|dĭdi, ĕre||intr.|int., être disposé à croire, ajouter foi, [avec le datif] / [pris abst]|accredo|adcr-
GJ|adcredo|adcrēdo|ĕre, dĭdĭ, dĭtum [ad + credo]|- intr. avec dat. - ajouter foi à, croire à.
Ge|
FG|
Lw|
YO|
PO|
WW|||adcredo, adcredidi|adcredo, adcreditum
|adcretio
LS|
GG|adcretio|adcrētĭo|ōnis|f.|subst.|accroissement, augmentation|accretio|adcr-
GJ|adcretio|adcrētĭo|ōnis, f.|accroissement, augmentation.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adcumulator
LS|adcumulator|adcŭmŭlātor|ōris|m.||one who heaps up, accumulates|accumulator|(
GG|
GJ|adcumulator|adcŭmŭlātor|ōris, m.|qui accumule.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adcuro
LS|adcuro|adcūro|āvi, ātum, 1||v. a.|to take care of, to do a thing with care.|accuro|(
GG|
GJ|adcuro|adcūro|āre, āvi, ātum [ad + curo]|- tr. - apporter ses soins à, préparer avec soin, soigner, s'occuper de.
Ge|
FG|
Lw|
YO|
PO|
WW|||adcuro, adcuravi|adcuro, adcuratum
|adfaber
LS|adfaber|adfăber|bra, brum||adj.|Made, prepared ingeniously, with art, ingenious|affaber|(better 
GG|adfaber|adfăbĕr|bra, brum|||habile|adfaber|
GJ|adfaber|adfăbĕr|bra, brum|- 1 - fait avec art. - 2 - habile.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfabilis
LS|adfabilis|adfābĭlis|e||adj.|that can be easily spoken to, easy of access, courteous, affable, kind, friendly, Sup., Adv.|affabilis|(better 
GG|adfabilis|adfābĭlis|e|||à qui l'on peut parler, affable, accueillant|adfabilis|
GJ|adfabilis|adfābĭlis|e|accessible, affable, poli.
Ge|
FG|adfabilis|adfabilis e (adfari) à qui l'on peut parler, affable, accueillant.
Lw|adfabilis|adfābilis (aff-)|e||adj.|approachable, courteous, affable, kind, friendly||||adfabilis
YO|
PO|
WW||adfabilis, adfabilis||
|adfabilitas
LS|adfabilitas|adfābĭlĭtas|ātis|f.||the quality of, affability, courtesy, kindness|affabilitas|(better 
GG|adfabilitas|adfābĭlĭtās|ātis|f.||affabilité|adfabilitas|
GJ|adfabilitas|adfābĭlĭtās|ātis, f.|affabilité, politesse, abord facile.
Ge|
FG|
Lw|adfabilitas|adfābilitās (aff-)|ātis|f||courtesy, affability||||adfabilitas
YO|
PO|
WW||||
|adfabiliter
LS|adfabiliter|adfābĭlĭter||||courteously, kindly|affabilis|0
GG|adfabiliter|adfābĭlĭtĕr|||adv.|avec affabilité|adfabiliter|
GJ|adfabiliter|adfābĭlĭtĕr|adv.|d'une manière affable, d'une manière polie.
Ge|
FG|adfabiliter|adfabiliter, avec affabilité ; adfabilissime.
Lw|
YO|
PO|
WW||||
|adfabre
LS|adfabre|adfā̆brē||||ingeniously, skilfully|affaber|0
GG|adfabre|adfabrē|||adv.|adv. artistement, avec art|adfabre|
GJ|adfabre|adfăbrē|adv.|avec art, artistement.
Ge|
FG|adfabre|adfabre, adverbe, artistement, avec art.
Lw|adfabre|adfabrē (aff-)|||adv.|cunningly, in a workmanlike manner||||adfabre
YO|
PO|
WW||||
|adfabricatus
LS|adfabricatus|adfā̆brĭcātus|a, um|||fitted, added to by art|affabricatus|(better 
GG|adfabricatus|adfabrĭcātus|a, um||adj.|fabriqué après coup, ajouté|adfabricatus|adfabrĭcātus
GJ|adfabricatus|adfăbricātus|a, um|part. passé de adfabrico, inusité : créé par l'art, artificiel.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfabulatio
LS|
GG|adfabulatio|adfābŭlātĭo|ŏnis|f.||morale, moralité d'une fable|adfabulatio|
GJ|adfabulatio|adfābŭlātĭo|ōnis, f.|moralité (d'une fable).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfamen
LS|adfamen|adfāmen|ĭnis|n.||an accosting, address|affamen|(better 
GG|adfamen|adfāmĕn|ĭnis|n.||paroles adressées à qqn|adfamen|
GJ|adfamen|adfāmĕn|ĭnĭs, n.|discours, langage.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfatio
LS|
GG|adfatio|adfātĭō|ōnis|f.||action d'adresser la parole|adfatio|
GJ|adfatio|adfātĭo|ōnis, f.|Gloss. action d'adresser la parole, interpellation, apostrophe.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfaveo
LS|
GG|adfaveo|adfăvĕo|ēre||intr.|int., favoriser|adfaveo|
GJ|adfaveo|adfăvĕo|ēre|- intr. - Aug. favoriser, seconder.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfectate
LS|
GG|adfectate|adfectātē|||adv.|adv., avec recherche, de façon originale|adfectate|
GJ|adfectate|adfectātē|adv.|Serv. avec recherche.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfectaticius
LS|
GG|adfectaticius|adfectātīcĭus|a, um|||recherché|adfectaticius|
GJ|adfectaticius|adfectātĭcĭus|a, um|Cassian. recherché, affecté.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfectato
LS|adfectato|adfectātō|||||affecto|0
GG|adfectato|adfectātō|||adv.|adv., soigneusement|adfectato|
GJ|adfectato|adfectātō|adv.|Lampr. soigneusement.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfectator
LS|adfectator|adfectātor|ōris|m.||one that strives for|affectator|(better 
GG|adfectator|adfectātŏr|ōris|m.||qui est à la recherche (à la poursuite) de|adfectator|
GJ|adfectator|adfectātŏr|ōris, m.|qui veut atteindre, qui prétend à.
Ge|
FG|adfectator|adfectator oris masculin, qui est à la recherche de, qui aspire à.
Lw|
YO|
PO|
WW||||
|adfectatrix
LS|adfectatrix|adfectātrix|īcis|f.||she that strives for|affectatrix|(better 
GG|adfectatrix|adfectātrix|īcis|f.||celle qui se pique de|adfectatrix|
GJ|adfectatrix|adfectātrix|īcis, f.|Tert. qui se pique de.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfectatus
LS|adfectatus|adfectātus|a, um||P. a.||affectatus|(better 
GG|adfectatus|adfectātus|a, um||part.|part. de adfecto.|adfectatus|
GJ|adfectatus|adfectātus|a, um|part. passé de adfecto.
Ge|
FG|adfectatus|adfectatus a um, participe de adfecto.
Lw|
YO|
PO|
WW||||
|adfecte
LS|adfecte|adfectē|||adv.||affecte|(
GG|adfecte|adfectē|||adv.|d'une manière saisissante, vivement|adfecte|
GJ|adfecte|adfectē|adv.|Tert. vivement, avec émotion.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfectionalis
LS|
GG|adfectionalis|adfectĭōnālis|e|||relatif à l'affection|adfectionalis|
GJ|adfectionalis|adfectionālis|e|Aug. relatif à l'affection.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfectiosus
LS|adfectiosus|adfectĭōsus|a, um||adj.|full of attachment, affection, Adv.|affectiosus|(
GG|adfectiosus|adfectĭōsus|a, um|||affectueux|adfectiosus|
GJ|adfectiosus|adfectĭōsus|a, um|Tert. affectueux.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfectivus
LS|
GG|adfectivus|adfectīvus|a, um|||qui exprime un désir|adfectivus|
GJ|adfectivus|adfectīvus|a, um|qui exprime un désir.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfector
LS|adfector|adfector|ātus, 1||v. dep.||affector|(
GG|adfector|adfector|āri|||v. adfecto|adfector|
GJ|adfector|adfector|āri, ātus sum|- dép. tr. - c. adfecto.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfectuose
LS|adfectuose|adfectŭōsē||||affectionately, Sup.|affectuosus|0
GG|adfectuose|adfectŭōsē|||adv.|adv., d'une manière affectueuse|adfectuose|
GJ|adfectuose|adfectŭōsē|adv.|affectueusement.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfectuosus
LS|adfectuosus|adfectŭōsus|a, um||adj.|full of inclination, affection, love; affectionate, kind, Adv.|affectuosus|(
GG|adfectuosus|adfectŭōsus|a, um|||affectueux|adfectuosus|
GJ|adfectuosus|adfectŭōsus|a, um [adfectus]|Macr. plein de bienveillance, affectueux.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfestino
LS|
GG|adfestino|adfestīno|āre||tr.|tr., hâter|adfestino|
GJ|adfestino|adfestino|āre|- tr. - Ps. Soran. hâter.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adficticius
LS|adficticius|adfictĭcĭus|a, um||adj.|added to, annexed|afficticius|(
GG|adficticius|adfictīcĭus|a, um|||de adfictus), adjoint à|adficticius|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfictio
LS|
GG|adfictio|adfictĭo|ōnis|f.||action d'imaginer|adfictio|
GJ|adfictio|adfictĭo|ōnis, f. [adfingo]|Aug. action d'imaginer.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfictus
LS|adfictus|adfictus|a, um||||affictus|(
GG|adfictus|adfictus|a, um||part.|part. de adfingo.|adfictus|
GJ|adfictus|adfictus|a, um|part. passé de adfingo.
Ge|
FG|adfictus|adfictus a um, participe de adfingo.
Lw|
YO|
PO|
WW||||
|adfiguro
LS|adfiguro|adfĭgūro|āvi, ātum, 1||v. a.|to form, fashion after, disciplinosus, consiliosus, victoriosus, vinosus, formosus|affiguro|(better 
GG|adfiguro|adfĭgūro|āvī, āre|||c. figuro|adfiguro|
GJ|adfiguro|adfĭgūro|āre, āvi|- tr. - Gell. façonner.
Ge|
FG|
Lw|
YO|
PO|
WW|||adfiguro, adfiguravi|adfiguro, adfiguratum
|adfirmanter
LS|adfirmanter|adfirmanter|||adv.|with assurance, certainty, assuredly|affirmo|(
GG|
GJ|adfirmanter|adfirmantĕr|adv.|c. affirmate.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfirmate
LS|adfirmate|adfirmātē|||adv.|with asseveration, with assurance, certainly, assuredly, positively|affirmo|(
GG|adfirmate|adfirmātē|||adv.|d'une façon ferme|adfirmate|
GJ|adfirmate|adfirmātē|adv.|d'une manière ferme, formellement, avec certitude.
Ge|
FG|adfirmate|adfirmate (adfirmatus), d'une façon ferme, formelle.
Lw|adfirmate|adfīrmātē (aff-)|||adv.|with solemn assurance||||adfirmate
YO|
PO|
WW||||
|adfirmative
LS|
GG|adfirmative|adfirmātīvē|||adv.|adv., d'une manière affirmative|adfirmative|
GJ|adfirmative|adfirmativē|adv.|Prisc. affirmativement.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfirmativus
LS|adfirmativus|adfirmātīvus|a, um||adj.|affirming, affirmative|affirmativus|(
GG|adfirmativus|adfirmātīvus|a, um|||affirmatif|adfirmativus|
GJ|adfirmativus|adfirmātīvus|a, um|affirmatif (t. de gram.).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfirmator
LS|adfirmator|adfirmātor|ōris|m.||one who asserts, affirms a thing|affirmator|(
GG|adfirmator|adfirmātŏr|ōris|m.||qui affirme (assure), garant|adfirmator|
GJ|adfirmator|adfirmātŏr|ōris, m.|Ulp. celui qui affirme, garant, répondant, caution.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfixio
LS|adfixio|adfixĭō|ōnis|f.||a joining, fastening to, an addition, a zealous, ardent attachment to a thing|affixio|(
GG|adfixio|adfīxĭo|ōnis|f.||action de planter, fixer|adfixio|
GJ|adfixio|adfixĭo|ōnis, f. [ad + figere]|- 1 - action de planter, action de fixer. - 2 - application (de l'esprit).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfixus
LS|adfixus|adfixus|a, um||P. a.|Fastened to a person or thing, joined to;, alicui, ad rem, impressed on, fixed to|affixus|(
GG|adfixus|adfixus|a, um||part. adj.|adj., appliqué, attentif|adfixus|
GJ|adfixus|adfixus|a, um|- 1 - part. passé de adfigo. - 2 - adj. adhérent, attentif, appliqué.
Ge|
FG|adfixus|adfixus a um, participe de adfigo.
Lw|adfixus|adfīxus|a, um||adj.|joined, attached, to keep close to me, impressed||||adfixus
YO|
PO|
WW||||
|adflagrans
LS|adflagrans|adflāgrans|antis||P. a.|blazing, flaming up;, in an unquiet, turbulent time|afflagrans|(
GG|adflagrans|adflagrans|antis|||brûlant|adflagrans|
GJ|adflagrans|adflagrans|antis|ardent, plein de troubles, difficile, fâcheux, orageux (au fig.).
Ge|
FG|
Lw|
YO|
PO|
WW||adflagrans, adflagrantis||
|adflamen
LS|
GG|adflamen|adflāmĕn|ĭnis|f.||souffle, inspiration|adflamen|
GJ|adflamen|adflāmĕn|ĭnĭs, n.|souffle, inspiration.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adflator
LS|adflator|adflātor|ōris|m.||one who blows on, breathes into|afflator|(
GG|adflator|adflātŏr|ōris|m.||qui souffle sur|adflator|
GJ|adflator|adflātŏr|ōris, m.|qui souffle sur, qui envoie son souffle sur.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adflatorius
LS|
GG|adflatorius|adflātōrĭus|a, um|||[en parlant de la foudre|adflatorius|
GJ|adflatorius|adflātōrĭus|a, um|[en parlant de la foudre : adflatorium genus fulminum], qui effleure de son souffle [c'est-à-dire qui brûle légèrement], cf. emploi de adflare dans Sen. Nat. 2, 40, 4; Schol. Luc. 1, 151.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|adfleo
LS|adfleo|adflĕo|ēre||v. n.|to weep at|affleo|(better 
GG|adfleo|adflĕo|ēre||intr.|int., pleurer [à, en présence de] / [texte douteux|adfleo|
GJ|adfleo|adflĕo|ēre|- intr. - pleurer à, pleurer en présence de.
Ge|
FG|adfleo|adfleo ere, intransitif, pleurer (à, en présence de).
Lw|
YO|
PO|
WW|||adfleo, adflevi|adfleo, adfletum
|adflictatio
LS|adflictatio|adflictātĭo|ōnis|f.||pain, torture, torment of body|afflictatio|(
GG|adflictatio|adflictātĭo|ōnis|f.||douleur démonstrative, désolation|adflictatio|
GJ|adflictatio|adflictātĭo|ōnis, f.|peine, désolation, affliction, abattement.
Ge|
FG|adflictatio|adflictatio onis féminin, douleur démonstrative, désolation.
Lw|adflictatio|adflīctātiō (aff-)|ōnis|f||physical pain, torture||||adflictatio
YO|
PO|
WW||||
|adflictator
LS|adflictator|adflictātor|ōris|m.||one who causes pain, suffering, a tormentor|afflictator|(
GG|adflictator|adflictātŏr|ōris|m.||qui fait souffrir|adflictator|
GJ|adflictator|adflictātŏr|ōris, m.|celui qui fait souffrir, celui qui tourmente.
Ge|
